name,method,seed,Significance,Coverage (expected 10.0%),Avg. Length,Coverage (expected 7.5%),Coverage (expected 5.0%),Coverage (expected 2.5%)
concrete,CQR Net,6,0.95,,0.0560413311118061,,6.796116504854369,
concrete,CQR Net,7,0.95,,0.0942806323755134,,5.339805825242718,
concrete,CQR Net,8,0.95,,0.1752564733468213,,3.3980582524271843,
concrete,CQR Net,9,0.95,,0.1041969058004397,,3.3980582524271843,
concrete,CQR Net,10,0.95,,0.1117642851709162,,2.912621359223301,
concrete,CQR Net,11,0.95,,0.2680212143555428,,2.4271844660194173,
concrete,CQR Net,12,0.95,,0.142116985564093,,1.9417475728155336,
concrete,CQR Net,13,0.95,,0.1282328355659558,,3.883495145631068,
concrete,CQR Net,14,0.95,,0.2012172668304258,,3.3980582524271843,
concrete,CQR Net,15,0.95,,0.0670069270920984,,7.766990291262135,
concrete,CQR Net,16,0.95,,0.093950718930624,,3.3980582524271843,
concrete,CQR Net,17,0.95,,0.1669071996674954,,3.883495145631068,
concrete,CQR Net,18,0.95,,0.0506620721041577,,5.339805825242718,
concrete,CQR Net,19,0.95,,0.1006548725864262,,2.912621359223301,
concrete,LWA-Net,0,0.95,,0.1268337591759209,,4.368932038834951,
concrete,LWA-Net,1,0.95,,0.0558640123571007,,13.106796116504857,
concrete,LWA-Net,2,0.95,,0.0746037119511261,,6.310679611650485,
concrete,LWA-Net,3,0.95,,0.048847051138438,,5.339805825242718,
concrete,LWA-Net,4,0.95,,0.067829150308683,,4.368932038834951,
concrete,LWA-Net,5,0.95,,0.1451734388337552,,2.912621359223301,
concrete,LWA-Net,6,0.95,,0.112650715321013,,5.339805825242718,
concrete,LWA-Net,7,0.95,,0.2035559987269559,,5.339805825242718,
concrete,LWA-Net,8,0.95,,0.1326977656882943,,4.368932038834951,
concrete,LWA-Net,9,0.95,,0.1867350018718867,,3.3980582524271843,
concrete,LWA-Net,10,0.95,,0.1343843476864898,,3.883495145631068,
concrete,LWA-Net,11,0.95,,0.1845165408641389,,3.883495145631068,
concrete,LWA-Net,12,0.95,,0.1354117474509674,,3.3980582524271843,
concrete,LWA-Net,13,0.95,,0.1882353517615679,,4.368932038834951,
concrete,LWA-Net,14,0.95,,0.1358100097734951,,5.825242718446602,
concrete,LWA-Net,15,0.95,,0.105608168157559,,4.368932038834951,
concrete,LWA-Net,16,0.95,,0.07837879918154,,5.339805825242718,
concrete,LWA-Net,17,0.95,,0.2003972923871383,,2.4271844660194173,
concrete,LWA-Net,18,0.95,,0.1697395313711999,,2.4271844660194173,
concrete,LWA-Net,19,0.95,,0.0901698914257068,,3.3980582524271843,
concrete,CQR Net,0,0.975,,0.2607673386346946,,,0.9708737864077668
concrete,CQR Net,1,0.975,,0.1593303801943955,,,6.310679611650485
concrete,CQR Net,2,0.975,,0.2816417512384433,,,1.4563106796116505
concrete,CQR Net,3,0.975,,0.148826324968662,,,0.9708737864077668
concrete,CQR Net,4,0.975,,0.1537907974233905,,,2.4271844660194173
concrete,CQR Net,5,0.975,,0.2502994483825072,,,1.4563106796116505
concrete,CQR Net,6,0.975,,0.2579666258930002,,,4.854368932038835
concrete,CQR Net,7,0.975,,0.2092381346862293,,,2.4271844660194173
concrete,CQR Net,8,0.975,,0.3047632873058319,,,1.9417475728155336
concrete,CQR Net,9,0.975,,0.3812162774859123,,,3.883495145631068
concrete,CQR Net,10,0.975,,0.2380902068418206,,,1.9417475728155336
concrete,CQR Net,11,0.975,,0.3452433780269715,,,1.4563106796116505
concrete,CQR Net,12,0.975,,0.2252942960239151,,,3.3980582524271843
concrete,CQR Net,13,0.975,,0.2356877234375592,,,1.4563106796116505
concrete,CQR Net,14,0.975,,0.2890505181643569,,,0.9708737864077668
concrete,CQR Net,15,0.975,,0.2291064506884917,,,2.912621359223301
concrete,CQR Net,16,0.975,,0.2434519348503316,,,1.4563106796116505
concrete,CQR Net,17,0.975,,0.2866825137323546,,,0.9708737864077668
concrete,CQR Net,18,0.975,,0.2076073976107014,,,0.4854368932038834
concrete,CQR Net,19,0.975,,0.1949125205718198,,,1.4563106796116505
concrete,LWA-Net,0,0.975,,0.3179777193706012,,,0.4854368932038834
concrete,LWA-Net,1,0.975,,0.1833436526719806,,,7.281553398058252
concrete,LWA-Net,2,0.975,,0.2903848776539552,,,1.4563106796116505
concrete,LWA-Net,3,0.975,,0.1654961603937797,,,2.4271844660194173
concrete,LWA-Net,4,0.975,,0.2483668877083121,,,1.4563106796116505
concrete,LWA-Net,5,0.975,,0.3278781696430687,,,0.4854368932038834
concrete,LWA-Net,6,0.975,,0.189839453228469,,,3.3980582524271843
concrete,LWA-Net,7,0.975,,0.2425541756222549,,,4.368932038834951
concrete,LWA-Net,8,0.975,,0.2726376311292926,,,2.912621359223301
concrete,LWA-Net,9,0.975,,0.2933764738365284,,,0.4854368932038834
concrete,LWA-Net,10,0.975,,0.2747505904690733,,,1.9417475728155336
concrete,LWA-Net,11,0.975,,0.29267277546878,,,1.4563106796116505
concrete,LWA-Net,12,0.975,,0.2366991115426554,,,1.9417475728155336
concrete,LWA-Net,13,0.975,,0.3353235031505233,,,0.4854368932038834
concrete,LWA-Net,14,0.975,,0.3069169968366623,,,2.912621359223301
concrete,LWA-Net,15,0.975,,0.248894784491039,,,1.4563106796116505
concrete,LWA-Net,16,0.975,,0.3287414917089407,,,2.4271844660194173
concrete,LWA-Net,17,0.975,,0.1994034741978043,,,1.9417475728155336
concrete,LWA-Net,18,0.975,,0.2015830207507587,,,2.912621359223301
concrete,LWA-Net,19,0.975,,0.2076175071082069,,,2.4271844660194173
